# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr 19 11:14:37 2022
#
# User preference: *
#
# CONSTRAINT:  where (cb_flag = 0
# CONSTRAINT:  and discoverymethod like '%Transit%'
# CONSTRAINT:  and disc_facility like '%Kepler%'
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
pl_name,cb_flag,discoverymethod,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_trandep,st_rad,st_mass
Kepler-51 c,0,Transit,Kepler,0,85.31200000,0.384000,9.000,4.00000,0.014000,0.190260,0.94,1.04
Kepler-51 d,0,Transit,Kepler,0,130.19400000,0.509000,9.700,7.60000,0.008000,1.157090,0.94,1.04
Kepler-510 b,0,Transit,Kepler,0,19.55659418,0.134000,2.470,6.66000,0.000000,0.029810,1.41,0.91
Kepler-511 b,0,Transit,Kepler,0,296.63786500,0.858900,6.350,33.10000,0.000000,0.281000,1.20,1.00
Kepler-511 c,0,Transit,Kepler,0,26.62949944,0.172200,4.210,16.50000,0.000000,0.049280,1.42,0.96
Kepler-512 b,0,Transit,Kepler,0,34.43587975,0.219400,2.690,7.70000,0.000000,0.041970,1.30,1.17
Kepler-513 b,0,Transit,Kepler,0,28.86235584,0.178900,2.200,5.48000,0.000000,0.044920,1.06,1.02
Kepler-514 b,0,Transit,Kepler,0,5.65179605,0.067600,1.720,3.61000,0.000000,0.013700,1.44,1.28
Kepler-515 b,0,Transit,Kepler,0,19.96371318,0.133300,1.460,2.73000,0.000000,0.027090,0.83,0.90
Kepler-516 b,0,Transit,Kepler,0,24.85462415,0.199200,5.740,27.90000,0.000000,0.075010,2.02,1.62
Kepler-517 b,0,Transit,Kepler,0,60.92832271,0.289700,2.670,7.61000,0.000000,0.074440,0.98,0.95
Kepler-518 b,0,Transit,Kepler,0,8.51203588,0.081000,2.110,5.10000,0.000000,0.057380,0.88,0.96
Kepler-519 b,0,Transit,Kepler,0,24.30789460,0.159400,2.100,5.06000,0.000000,0.069560,0.80,0.89
Kepler-52 b,0,Transit,Kepler,0,7.87735650,0.063700,2.100,135.00000,0.000000,0.146160,0.52,0.54
Kepler-52 c,0,Transit,Kepler,0,16.38500210,0.103790,1.840,45.40000,0.000000,0.116550,0.52,0.54
Kepler-52 d,0,Transit,Kepler,0,36.44517100,0.182000,1.950,4.46000,0.000000,0.115560,0.56,0.58
Kepler-520 b,0,Transit,Kepler,0,19.67416124,0.144000,1.660,3.39000,0.000000,0.021130,1.09,1.10
Kepler-520 c,0,Transit,Kepler,0,5.21104261,0.059400,1.070,1.24000,0.000000,0.010380,1.09,1.10
Kepler-521 b,0,Transit,Kepler,0,22.20813214,0.169900,3.180,10.20000,0.000000,0.046320,1.46,1.34
Kepler-522 b,0,Transit,Kepler,0,38.58422849,0.255100,6.910,38.20000,0.000000,0.124400,1.98,1.54
Kepler-523 b,0,Transit,Kepler,0,5.83598311,0.060600,1.960,4.50000,0.000000,0.054680,0.86,0.93
Kepler-524 b,0,Transit,Kepler,0,7.97419807,0.079100,1.910,4.31000,0.000000,0.029310,1.10,1.09
Kepler-524 c,0,Transit,Kepler,0,1.88897906,0.030300,0.960,0.84000,0.000000,0.005900,1.10,1.09
Kepler-525 b,0,Transit,Kepler,0,18.68404933,0.139600,2.630,7.41000,0.000000,0.038150,1.15,0.95
Kepler-526 b,0,Transit,Kepler,0,5.45849832,0.064000,1.990,4.62000,0.000000,0.025590,1.14,1.15
Kepler-527 b,0,Transit,Kepler,0,13.28535633,0.117900,2.840,8.45000,0.000000,0.038270,1.45,1.28
Kepler-528 b,0,Transit,Kepler,0,19.78297415,0.140900,2.080,4.98000,0.000000,0.037320,1.06,1.01
Kepler-529 b,0,Transit,Kepler,0,1.98035766,0.030900,1.860,4.12000,0.000000,0.027190,1.14,1.07
Kepler-529 c,0,Transit,Kepler,0,12.83450220,0.107500,2.000,4.66000,0.000000,0.028100,1.14,1.07
Kepler-529 d,0,Transit,Kepler,0,35.86619949,0.213400,2.795,8.22000,0.000000,0.025090,1.19,1.00
Kepler-53 b,0,Transit,Kepler,0,18.64895250,0.139000,2.890,111.00000,0.000000,0.089360,0.89,0.98
Kepler-53 c,0,Transit,Kepler,0,38.55830380,0.225500,3.170,36.00000,0.000000,0.099300,0.89,0.98
Kepler-53 d,0,Transit,Kepler,0,9.75196200,0.091000,2.120,5.14000,0.000000,0.041800,0.96,0.98
Kepler-530 b,0,Transit,Kepler,0,39.30941904,0.221200,3.010,9.32000,0.000000,0.113210,0.89,0.97
Kepler-531 b,0,Transit,Kepler,0,29.88485741,0.169400,2.780,8.15000,0.000000,0.127570,0.75,0.78
Kepler-532 b,0,Transit,Kepler,0,12.92491623,0.101200,2.570,7.13000,0.000000,0.098740,0.79,0.87
Kepler-533 b,0,Transit,Kepler,0,28.51120525,0.165000,3.380,11.40000,0.000000,0.189670,0.72,0.78
Kepler-534 b,0,Transit,Kepler,0,15.95994513,0.127200,2.240,5.65000,0.000000,0.054410,0.98,1.05
Kepler-534 c,0,Transit,Kepler,0,7.37868977,0.076100,1.227,2.02000,0.000000,0.011780,0.96,1.07
Kepler-535 b,0,Transit,Kepler,0,4.90332155,0.059400,2.360,6.17000,0.000000,0.034250,1.27,1.18
Kepler-536 b,0,Transit,Kepler,0,1.82708230,0.027600,3.100,9.80000,0.000000,0.116470,0.89,0.92
Kepler-537 b,0,Transit,Kepler,0,3.24755522,0.044200,1.410,2.57000,0.000000,0.020970,0.99,1.07
Kepler-538 b,0,Transit,Kepler,0,81.73778000,0.466900,2.215,10.60000,0.041000,0.064160,0.87,0.89
Kepler-539 b,0,Transit,Kepler,0,125.63243000,0.498800,8.373,308.29510,0.390000,0.804590,0.95,1.05
Kepler-539 c,0,Transit Timing Variations,Kepler,0,1000.00000000,2.420000,13.300,762.79200,0.500000,,0.95,1.05
Kepler-54 b,0,Transit,Kepler,0,8.01094340,0.061900,2.100,21.50000,0.000000,0.133360,0.50,0.51
Kepler-54 c,0,Transit,Kepler,0,12.07172490,0.080900,1.230,19.80000,0.000000,0.075920,0.50,0.51
Kepler-54 d,0,Transit,Kepler,0,20.99569400,0.126000,1.530,2.96000,0.000000,0.076730,0.55,0.52
Kepler-540 b,0,Transit,Kepler,0,172.70497840,0.588600,2.710,7.80000,0.000000,0.063010,1.08,1.02
Kepler-541 b,0,Transit,Kepler,0,5.08005848,0.064100,3.360,11.20000,0.000000,0.022280,2.06,1.41
Kepler-542 b,0,Transit,Kepler,0,13.14497566,0.103800,1.570,3.09000,0.000000,0.030080,0.90,0.93
Kepler-543 b,0,Transit,Kepler,0,13.89961966,0.098000,2.500,6.80000,0.000000,0.114620,0.67,0.70
Kepler-544 b,0,Transit,Kepler,0,21.41616926,0.155300,2.120,5.14000,0.000000,0.031450,1.22,1.16
Kepler-545 b,0,Transit,Kepler,0,13.24934059,0.108700,2.690,7.70000,0.000000,0.064760,1.07,1.04
Kepler-546 b,0,Transit,Kepler,0,4.14702026,0.050200,7.000,39.10000,0.000000,0.368070,1.15,1.11
Kepler-547 b,0,Transit,Kepler,0,6.01038429,0.058000,4.000,15.10000,0.000000,0.273890,0.73,0.78
Kepler-548 b,0,Transit,Kepler,0,4.45419434,0.049500,11.990,,0.000000,1.604150,0.90,0.93
Kepler-549 b,0,Transit,Kepler,0,42.94956490,0.228300,2.570,11.00000,0.000000,0.095910,0.84,0.88
Kepler-549 c,0,Transit,Kepler,0,117.04049800,0.445300,2.930,8.91000,0.000000,0.077040,0.84,0.88
Kepler-55 b,0,Transit,Kepler,0,27.94814490,0.159300,2.430,43.00000,0.000000,0.094250,0.58,0.62
Kepler-55 c,0,Transit,Kepler,0,42.15164180,0.209500,2.210,69.80000,0.000000,0.089550,0.58,0.62
Kepler-55 d,0,Transit,Kepler,0,2.21109900,0.029000,1.590,3.15000,0.000000,0.066170,0.62,0.63
Kepler-55 e,0,Transit,Kepler,0,4.61753400,0.048000,1.550,3.02000,0.000000,0.057580,0.62,0.63
Kepler-55 f,0,Transit,Kepler,0,10.19854500,0.081000,1.590,3.15000,0.000000,0.063410,0.62,0.63
Kepler-550 b,0,Transit,Kepler,0,8.60010411,0.074700,4.420,17.90000,0.000000,0.294600,0.83,0.87
Kepler-551 b,0,Transit,Kepler,0,12.37646610,0.089300,2.730,7.90000,0.000000,0.177100,0.63,0.65
Kepler-552 b,0,Transit,Kepler,0,5.26341577,0.061200,3.950,14.80000,0.000000,0.106680,1.04,1.03
Kepler-553 b,0,Transit,Kepler,0,4.03046804,0.048400,4.630,19.40000,0.000000,0.290830,0.85,0.92
Kepler-553 c,0,Transit,Kepler,0,328.23995460,0.908400,11.200,,0.000000,1.388860,0.85,0.92
Kepler-554 b,0,Transit,Kepler,0,1.90220856,0.029300,4.290,17.00000,0.000000,0.234350,0.92,0.93
Kepler-555 b,0,Transit,Kepler,0,16.21775407,0.120100,2.830,8.40000,0.000000,0.075830,1.04,1.03
Kepler-556 b,0,Transit,Kepler,0,11.72292176,0.097300,2.240,5.65000,0.000000,0.049220,0.98,1.00
Kepler-557 b,0,Transit,Kepler,0,3.70598955,0.046900,2.670,7.61000,0.000000,0.050140,1.16,1.11
Kepler-558 b,0,Transit,Kepler,0,29.00790538,0.175900,2.370,6.21000,0.000000,0.090630,0.81,0.85
Kepler-559 b,0,Transit,Kepler,0,17.58752333,0.127700,3.610,12.70000,0.000000,0.137780,0.95,0.96
Kepler-56 b,0,Transit,Kepler,0,10.50160000,0.102800,6.510,22.10000,0.040000,0.018340,4.23,1.32
Kepler-56 c,0,Transit,Kepler,0,21.40239000,0.165200,9.800,181.00000,0.000000,0.040930,4.23,1.32
Kepler-560 b,0,Transit,Kepler,0,18.47764449,0.089900,1.720,3.61000,0.170000,0.277900,0.33,0.34
Kepler-561 b,0,Transit,Kepler,0,58.36204950,0.291800,6.960,38.70000,0.000000,0.563530,0.94,0.96
Kepler-561 c,0,Transit,Kepler,0,5.35016198,0.059300,2.680,7.65000,0.000000,0.076480,0.94,0.96
Kepler-562 b,0,Transit,Kepler,0,18.00931444,0.133300,5.210,23.70000,0.000000,0.300440,0.90,0.93
Kepler-563 b,0,Transit,Kepler,0,22.18432708,0.141800,3.090,9.75000,0.000000,0.159300,0.77,0.80
Kepler-564 b,0,Transit,Kepler,0,3.75083228,0.048400,4.630,19.40000,0.000000,0.239790,0.92,0.95
Kepler-565 b,0,Transit,Kepler,0,4.24374723,0.050100,3.640,12.90000,0.000000,0.147820,0.95,0.98
Kepler-566 b,0,Transit,Kepler,0,18.42794624,0.124700,2.150,5.27000,0.000000,0.070660,0.79,0.83
Kepler-567 b,0,Transit,Kepler,0,16.54297375,0.122900,2.250,5.69000,0.000000,0.081010,0.79,0.84
Kepler-568 b,0,Transit,Kepler,0,11.02347475,0.079400,2.260,5.73000,0.000000,0.184220,0.53,0.55
Kepler-569 b,0,Transit,Kepler,0,34.18890521,0.198100,3.160,10.10000,0.000000,0.106320,0.93,0.95
Kepler-57 b,0,Transit,Kepler,0,5.72931960,0.060000,2.190,115.00000,0.000000,0.086540,0.73,0.83
Kepler-57 c,0,Transit,Kepler,0,11.60925670,0.096000,1.550,9.10000,0.000000,0.048930,0.73,0.83
Kepler-570 b,0,Transit,Kepler,0,4.30166200,0.049700,2.450,6.57000,0.000000,0.076050,0.90,0.93
Kepler-571 b,0,Transit,Kepler,0,4.79859939,0.054600,2.640,7.46000,0.000000,0.081740,0.90,0.93
Kepler-572 b,0,Transit,Kepler,0,17.20523483,0.119200,2.580,7.18000,0.000000,0.108060,0.79,0.83
Kepler-573 b,0,Transit,Kepler,0,22.18329658,0.148600,2.790,8.20000,0.000000,0.074810,1.02,0.99
Kepler-574 b,0,Transit,Kepler,0,7.65880414,0.072300,2.390,6.30000,0.000000,0.066820,0.91,0.95
Kepler-575 b,0,Transit,Kepler,0,9.37891944,0.078800,2.390,6.30000,0.000000,0.056350,0.95,0.97
Kepler-576 b,0,Transit,Kepler,0,29.91136794,0.179000,3.270,10.70000,0.000000,0.094200,0.97,0.99
Kepler-577 b,0,Transit,Kepler,0,25.69578251,0.134800,2.550,7.04000,0.000000,0.113080,0.73,0.78
Kepler-578 b,0,Transit,Kepler,0,1.61688370,0.026600,2.000,4.66000,0.000000,0.045990,0.83,0.87
Kepler-579 b,0,Transit,Kepler,0,9.66857723,0.085400,2.000,4.66000,0.000000,0.041170,0.96,0.99
Kepler-58 b,0,Transit,Kepler,0,10.21849540,0.092700,2.780,35.50000,0.000000,0.044530,1.03,0.95
Kepler-58 c,0,Transit,Kepler,0,15.57415680,0.122800,2.860,53.00000,0.000000,0.046810,1.03,0.95
Kepler-58 d,0,Transit,Kepler,0,40.10137100,0.236000,2.940,8.96000,0.000000,0.055000,1.13,1.04
Kepler-580 b,0,Transit,Kepler,0,8.22241966,0.068300,2.570,7.13000,0.000000,0.146860,0.64,0.67
Kepler-581 b,0,Transit,Kepler,0,40.60698210,0.225900,2.630,7.41000,0.000000,0.069640,1.00,1.00
Kepler-582 b,0,Transit,Kepler,0,18.49235668,0.125400,3.680,13.10000,0.000000,0.167890,0.91,0.93
Kepler-583 b,0,Transit,Kepler,0,6.51002530,0.068900,2.280,5.82000,0.000000,0.060280,0.91,0.94
Kepler-584 b,0,Transit,Kepler,0,35.18103040,0.228100,4.210,16.50000,0.000000,0.102460,1.24,1.17
Kepler-585 b,0,Transit,Kepler,0,2.75235975,0.037500,2.830,8.40000,0.000000,0.081940,0.93,0.96
Kepler-586 b,0,Transit,Kepler,0,2.10472218,0.033100,2.790,8.20000,0.000000,0.090550,0.92,0.94
Kepler-587 b,0,Transit,Kepler,0,10.94027841,0.095200,2.230,5.60000,0.000000,0.053860,0.89,0.92
Kepler-588 b,0,Transit,Kepler,0,4.22162536,0.052000,2.630,7.41000,0.000000,0.065800,1.00,1.01
Kepler-589 b,0,Transit,Kepler,0,16.54964934,0.119600,2.270,5.77000,0.000000,0.074450,0.83,0.88
Kepler-589 c,0,Transit,Kepler,0,3.52466011,0.042600,1.117,1.45000,0.000000,0.012970,0.92,0.83
Kepler-59 b,0,Transit,Kepler,0,11.86817070,0.104000,1.100,1.37000,0.000000,0.010190,0.94,1.04
Kepler-59 c,0,Transit,Kepler,0,17.98012350,0.137200,1.980,4.58000,0.000000,0.021390,0.94,1.04
Kepler-590 b,0,Transit,Kepler,0,5.85296257,0.064700,4.020,15.20000,0.000000,0.114650,1.15,1.10
Kepler-591 b,0,Transit,Kepler,0,81.16942990,0.355400,3.390,11.40000,0.000000,0.118320,0.94,0.97
Kepler-592 b,0,Transit,Kepler,0,2.82019241,0.039700,2.390,6.30000,0.000000,0.046750,1.04,1.04
Kepler-593 b,0,Transit,Kepler,0,21.21708973,0.150800,2.870,8.60000,0.000000,0.063600,1.10,1.08
Kepler-594 b,0,Transit,Kepler,0,13.64618192,0.108900,2.180,5.39000,0.000000,0.063300,0.87,0.91
Kepler-595 b,0,Transit,Kepler,0,25.30290920,0.158200,3.708,17.40000,0.000000,0.210570,0.82,0.93
Kepler-595 c,0,Transit,Kepler,0,12.38602000,0.098300,1.009,3.30000,0.000000,0.015130,0.82,0.93
Kepler-596 b,0,Transit,Kepler,0,21.30022655,0.156000,3.460,11.80000,0.000000,0.065980,1.32,1.21
Kepler-597 b,0,Transit,Kepler,0,13.02365861,0.105600,2.370,6.21000,0.000000,0.062240,0.95,0.97
Kepler-598 b,0,Transit,Kepler,0,3.70175428,0.043800,1.500,2.86000,0.000000,0.029850,0.86,0.87
Kepler-598 c,0,Transit,Kepler,0,86.49450000,0.357600,3.024,9.40000,0.000000,0.104550,0.90,0.90
Kepler-599 b,0,Transit,Kepler,0,15.65562652,0.112800,2.840,8.45000,0.000000,0.095590,0.79,0.83
Kepler-6 b,0,Transit,Kepler,0,3.23469960,0.048520,14.617,212.31044,0.000000,1.081410,1.39,1.21
Kepler-60 b,0,Transit,Kepler,0,7.13340000,0.071900,1.710,4.19000,0.000000,0.014500,1.26,1.04
Kepler-60 c,0,Transit,Kepler,0,8.91870000,0.083500,1.900,3.85000,0.000000,0.018060,1.26,1.04
Kepler-60 d,0,Transit,Kepler,0,11.89810000,0.101200,1.990,4.16000,0.000000,0.013090,1.26,1.04
Kepler-600 b,0,Transit,Kepler,0,23.67517607,0.153600,2.900,8.75000,0.000000,0.101970,0.81,0.84
Kepler-601 b,0,Transit,Kepler,0,5.37886844,0.056000,1.900,4.27000,0.000000,0.048340,0.79,0.85
Kepler-602 b,0,Transit,Kepler,0,15.28469497,0.122400,2.090,5.02000,0.000000,0.032130,1.13,1.08
Kepler-603 b,0,Transit,Kepler,0,21.05358596,0.150200,2.650,7.51000,0.000000,0.049660,1.01,1.01
Kepler-603 c,0,Transit,Kepler,0,127.90757740,0.500100,6.500,34.50000,0.000000,0.402060,1.01,1.01
Kepler-603 d,0,Transit,Kepler,0,6.21712920,0.066600,1.320,2.30000,0.000000,0.021120,1.01,1.01
Kepler-604 b,0,Transit,Kepler,0,25.85501786,0.173500,2.590,7.22000,0.000000,0.061050,1.03,1.02
Kepler-605 b,0,Transit,Kepler,0,3.38353807,0.042000,1.440,2.67000,0.000000,0.025570,0.88,0.91
Kepler-605 c,0,Transit,Kepler,0,2.35895152,0.033000,0.860,0.56600,0.000000,0.009410,0.88,0.91
Kepler-606 b,0,Transit,Kepler,0,24.31575992,0.170000,3.310,11.00000,0.000000,0.064330,1.22,1.13
Kepler-607 b,0,Transit,Kepler,0,0.63816320,0.013500,0.870,0.59000,0.000000,0.010970,0.80,0.84
Kepler-607 c,0,Transit,Kepler,0,39.67679977,0.212200,2.760,8.05000,0.000000,0.061120,0.89,0.81
Kepler-608 b,0,Transit,Kepler,0,6.41251504,0.068500,3.640,12.90000,0.000000,0.115640,1.01,1.00
Kepler-609 b,0,Transit,Kepler,0,6.52121067,0.068200,3.350,11.20000,0.000000,0.076040,1.14,1.09
Kepler-61 b,0,Transit,Kepler,0,59.87756000,0.248610,2.150,5.27000,0.250000,0.138480,0.62,0.64
Kepler-610 b,0,Transit,Kepler,0,6.99692655,0.071900,4.190,16.30000,0.000000,0.138230,1.13,1.10
Kepler-610 c,0,Transit,Kepler,0,151.86392000,0.559400,3.300,10.90000,0.000000,0.084120,1.13,1.10
Kepler-611 b,0,Transit,Kepler,0,2.43703330,0.035100,1.650,3.36000,0.000000,0.024400,1.01,1.01
Kepler-612 b,0,Transit,Kepler,0,3.72215641,0.045200,2.840,8.45000,0.000000,0.075740,0.96,0.98
Kepler-613 b,0,Transit,Kepler,0,15.77979614,0.123200,2.290,5.86000,0.000000,0.054140,0.96,0.98
Kepler-614 b,0,Transit,Kepler,0,14.03491514,0.102700,2.390,6.30000,0.000000,0.085180,0.81,0.85
Kepler-615 b,0,Transit,Kepler,0,10.35584657,0.085000,1.740,3.68000,0.000000,0.068120,0.69,0.73
Kepler-616 b,0,Transit,Kepler,0,9.99761851,0.092700,2.430,6.48000,0.000000,0.064360,0.97,0.98
Kepler-616 c,0,Transit,Kepler,0,90.41135560,0.402400,3.410,11.50000,0.000000,0.118680,0.97,0.98
Kepler-616 d,0,Transit,Kepler,0,51.06740189,0.274900,2.653,7.52000,0.000000,0.069210,0.98,1.06
Kepler-617 b,0,Transit,Kepler,0,1.68269615,0.021900,1.320,2.30000,0.000000,0.070380,0.48,0.51
Kepler-618 b,0,Transit,Kepler,0,3.59576964,0.046000,2.600,7.27000,0.000000,0.038370,1.08,1.05
Kepler-619 b,0,Transit,Kepler,0,5.40427220,0.061100,3.160,10.10000,0.000000,0.077030,1.11,1.09
Kepler-619 c,0,Transit,Kepler,0,1.20846503,0.022500,1.690,3.50000,0.000000,0.024020,1.11,1.09
Kepler-62 b,0,Transit,Kepler,0,5.71493200,0.055300,1.310,9.00000,0.000000,0.043000,0.64,0.69
Kepler-62 c,0,Transit,Kepler,0,12.44170000,0.092900,0.540,4.00000,0.000000,0.007000,0.64,0.69
Kepler-62 d,0,Transit,Kepler,0,18.16406000,0.120000,1.950,14.00000,0.000000,0.092000,0.64,0.69
Kepler-62 e,0,Transit,Kepler,0,122.38740000,0.427000,1.610,36.00000,0.000000,0.070000,0.64,0.69
Kepler-62 f,0,Transit,Kepler,0,267.29100000,0.718000,1.410,35.00000,0.000000,0.042000,0.64,0.69
Kepler-620 b,0,Transit,Kepler,0,12.91375431,0.105300,3.320,11.00000,0.000000,0.048790,1.22,1.15
Kepler-621 b,0,Transit,Kepler,0,2.62811375,0.031000,2.300,5.90000,0.000000,0.093680,0.68,0.72
Kepler-622 b,0,Transit,Kepler,0,14.28226676,0.097800,2.130,5.18000,0.000000,0.098320,0.61,0.64
Kepler-623 b,0,Transit,Kepler,0,9.07097734,0.085400,3.010,9.32000,0.000000,0.102620,0.86,0.90
Kepler-624 b,0,Transit,Kepler,0,14.58649607,0.117200,2.310,5.95000,0.000000,0.037870,1.18,1.10
Kepler-625 b,0,Transit,Kepler,0,7.75192492,0.076800,1.990,4.62000,0.000000,0.040600,0.96,1.04
Kepler-625 c,0,Transit,Kepler,0,4.16536510,0.050800,1.050,1.16000,0.000000,0.012260,0.96,1.04
Kepler-626 b,0,Transit,Kepler,0,14.48585199,0.115000,2.290,5.86000,0.000000,0.045710,1.05,1.01
Kepler-627 b,0,Transit,Kepler,0,40.69944430,0.232700,3.730,13.40000,0.000000,0.042990,1.49,1.30
Kepler-628 b,0,Transit,Kepler,0,15.45805670,0.124100,8.400,53.20000,0.000000,0.433190,1.28,1.00
Kepler-629 b,0,Transit,Kepler,0,7.23858540,0.071200,1.380,2.48000,0.000000,0.027580,0.84,0.93
Kepler-63 b,0,Transit,Kepler,0,9.43415050,0.080000,6.110,120.00000,0.450000,0.402430,0.90,0.98
Kepler-630 b,0,Transit,Kepler,0,161.47439370,0.572900,3.180,10.20000,0.000000,0.082820,1.04,1.02
Kepler-631 b,0,Transit,Kepler,0,17.97979059,0.144700,2.900,8.75000,0.000000,0.047590,1.33,1.24
Kepler-632 b,0,Transit,Kepler,0,30.99660733,0.188500,2.210,5.52000,0.000000,0.065530,0.84,0.91
Kepler-633 b,0,Transit,Kepler,0,8.50340718,0.081500,1.630,3.29000,0.000000,0.018890,1.15,1.02
Kepler-633 c,0,Transit,Kepler,0,23.78319931,0.161800,2.296,5.89000,0.000000,0.025650,1.26,1.00
Kepler-634 b,0,Transit,Kepler,0,5.16950177,0.057800,1.890,4.23000,0.000000,0.021060,1.24,1.03
Kepler-635 b,0,Transit,Kepler,0,23.44971004,0.176400,2.640,7.46000,0.000000,0.031560,1.51,1.33
Kepler-636 b,0,Transit,Kepler,0,16.08066115,0.118500,4.450,18.10000,0.000000,0.319740,0.80,0.85
Kepler-637 b,0,Transit,Kepler,0,23.20584623,0.186700,4.750,20.20000,0.000000,0.034790,2.56,1.64
Kepler-638 b,0,Transit,Kepler,0,6.07972888,0.063200,1.830,4.01000,0.000000,0.028980,0.93,0.88
Kepler-639 b,0,Transit,Kepler,0,10.21420496,0.096600,2.380,6.26000,0.000000,0.030380,1.29,1.14
Kepler-640 b,0,Transit,Kepler,0,22.24813967,0.156600,2.560,7.08000,0.000000,0.061370,0.94,1.01
Kepler-641 b,0,Transit,Kepler,0,9.48961571,0.087900,1.850,4.08000,0.000000,0.026220,1.13,1.02
Kepler-642 b,0,Transit,Kepler,0,4.41745855,0.058900,2.900,8.75000,0.000000,0.029200,1.66,1.40
Kepler-643 b,0,Transit,Kepler,0,16.33889626,0.126000,10.160,321.00830,0.370000,0.171840,2.52,1.00
Kepler-644 b,0,Transit,Kepler,0,3.17391710,0.046600,3.150,10.10000,0.000000,0.030300,1.81,1.49
Kepler-645 b,0,Transit,Kepler,0,3.27582262,0.049000,2.100,5.06000,0.000000,0.027490,1.21,1.13
Kepler-646 b,0,Transit,Kepler,0,15.87364565,0.114900,1.990,4.62000,0.000000,0.041560,0.91,0.93
Kepler-647 b,0,Transit,Kepler,0,16.22546490,0.122200,1.170,1.71000,0.000000,0.012040,1.07,1.03
Kepler-647 c,0,Transit,Kepler,0,29.66630000,0.182700,4.001,15.10000,0.000000,0.066800,1.55,1.07
Kepler-648 b,0,Transit,Kepler,0,17.42117490,0.134100,3.220,10.50000,0.000000,0.092810,0.98,1.05
Kepler-649 b,0,Transit,Kepler,0,29.90722674,0.180500,2.260,5.73000,0.000000,0.059740,0.94,0.97
Kepler-65 b,0,Transit,Kepler,0,2.15491000,0.035000,1.420,2.40000,0.028000,0.008500,1.41,1.25
Kepler-65 c,0,Transit,Kepler,0,5.85994400,0.068000,2.580,5.40000,0.020000,0.028200,1.41,1.25
Kepler-65 d,0,Transit,Kepler,0,8.13123000,0.084000,1.520,4.14000,0.014000,0.009800,1.41,1.25
Kepler-650 b,0,Transit,Kepler,0,3.03214559,0.042100,2.960,9.06000,0.000000,0.048860,1.35,1.08
Kepler-651 b,0,Transit,Kepler,0,21.38521506,0.140900,2.370,6.21000,0.000000,0.066940,0.87,0.92
Kepler-652 b,0,Transit,Kepler,0,4.18200253,0.050300,2.490,6.76000,0.000000,0.086160,0.88,0.97
Kepler-653 b,0,Transit,Kepler,0,14.70748976,0.119700,1.950,4.46000,0.000000,0.026200,1.19,1.02
Kepler-653 c,0,Transit,Kepler,0,0.90037648,0.018600,0.780,0.39900,0.000000,0.004140,1.19,1.02
Kepler-654 b,0,Transit,Kepler,0,13.72465129,0.111600,2.070,4.94000,0.000000,0.028180,1.11,1.04
Kepler-655 b,0,Transit,Kepler,0,46.40633580,0.255900,2.710,7.80000,0.000000,0.047350,1.24,1.15
Kepler-656 b,0,Transit,Kepler,0,1.26025909,0.023200,3.120,9.91000,0.000000,0.113070,0.82,0.86
Kepler-657 b,0,Transit,Kepler,0,24.54350418,0.165400,3.520,12.20000,0.000000,0.115130,1.01,1.01
Kepler-658 b,0,Transit,Kepler,0,1.28707676,0.018800,1.630,3.29000,0.000000,0.072940,0.60,0.63
Kepler-659 b,0,Transit,Kepler,0,17.67179600,0.120400,2.500,6.80000,0.000000,0.091860,0.74,0.79
Kepler-66 b,0,Transit,Kepler,0,17.81581500,0.135200,2.800,8.25000,0.000000,0.090600,0.97,1.04
Kepler-660 b,0,Transit,Kepler,0,9.27358194,0.075900,2.570,7.13000,0.000000,0.128830,0.71,0.75
Kepler-661 b,0,Transit,Kepler,0,6.02930132,0.058500,3.070,9.64000,0.000000,0.191270,0.67,0.70
Kepler-662 b,0,Transit,Kepler,0,21.67697486,0.140800,2.180,5.39000,0.000000,0.085720,0.74,0.79
Kepler-663 b,0,Transit,Kepler,0,4.99678284,0.055900,2.600,7.27000,0.000000,0.093470,0.82,0.86
Kepler-664 b,0,Transit,Kepler,0,2.52559332,0.037400,2.660,7.56000,0.000000,0.060330,1.02,1.01
Kepler-665 b,0,Transit,Kepler,0,16.01310205,0.114800,2.600,7.27000,0.000000,0.126320,0.74,0.79
Kepler-666 b,0,Transit,Kepler,0,4.49876092,0.054200,2.400,6.35000,0.000000,0.046000,1.05,1.03
Kepler-667 b,0,Transit,Kepler,0,41.43962808,0.228800,4.730,20.10000,0.000000,0.279310,0.87,0.91
